0.3,l2,lbfgs,0.6864686468646864
0.3,l2,newton-cg,0.6864686468646864
0.5,l2,lbfgs,0.6856435643564357
0.5,l2,newton-cg,0.6856435643564357
1,l2,lbfgs,0.6856435643564357
1,l2,newton-cg,0.6856435643564357
