0.3,l2,lbfgs,0.9275092936802974
0.3,l2,newton-cg,0.9275092936802974
0.5,l2,lbfgs,0.9340148698884758
0.5,l2,newton-cg,0.9340148698884758
1,l2,lbfgs,0.9381970260223048
1,l2,newton-cg,0.9381970260223048
