sigmoid,0.3,0.7730061349693251
rbf,0.3,0.7730061349693251
sigmoid,0.5,0.7791411042944786
rbf,0.5,0.7730061349693251
sigmoid,1,0.7791411042944786
rbf,1,0.7730061349693251
