sigmoid,0.3,0.9149628252788105
rbf,0.3,0.9302973977695167
sigmoid,0.5,0.9089219330855018
rbf,0.5,0.9354089219330854
sigmoid,1,0.9079925650557621
rbf,1,0.9400557620817844
