(10,),sgd,logistic,0.6410891089108911
(10,),adam,logistic,0.693069306930693
(10, 5),sgd,logistic,0.5354785478547854
(10, 5),adam,logistic,0.6922442244224423
(10,),sgd,relu,0.6798679867986799
(10,),adam,relu,0.693069306930693
(10, 5),sgd,relu,0.6658415841584159
(10, 5),adam,relu,0.7062706270627063
