l2,lbfgs,0.3,0.6864686468646864
l2,newton-cg,0.3,0.6864686468646864
l2,lbfgs,0.5,0.6856435643564357
l2,newton-cg,0.5,0.6856435643564357
l2,lbfgs,1,0.6856435643564357
l2,newton-cg,1,0.6856435643564357
