(10,),logistic,sgd,0.4662576687116564
(10,),logistic,adam,0.7423312883435583
(10, 5),logistic,sgd,0.5337423312883436
(10, 5),logistic,adam,0.754601226993865
(10,),relu,sgd,0.6687116564417178
(10,),relu,adam,0.656441717791411
(10, 5),relu,sgd,0.7484662576687117
(10, 5),relu,adam,0.7668711656441718
